Timestamp,sessionID,numTimeSwitches,mostRecentCheckpoint,timePassedSinceGameStart,currentLevel,eventType,debug,Checkpoint
2024/04/02 9:03:59 AM MDT,638476418355010000,0,"(0, 0, 0)",0.046133333,2,playerDied,FALSE,0
2024/04/02 9:04:04 AM MDT,638476418355010000,0,"(0, 0, 0)",0.142216667,3,playerDied,FALSE,0
2024/04/02 9:04:10 AM MDT,638476418355010000,1,"(0, 0, 0)",0.2439,4,timeSwitch,FALSE,0
2024/04/02 9:04:11 AM MDT,638476418355010000,1,"(0, 0, 0)",0.26,4,playerDied,FALSE,0
2024/04/02 10:39:49 AM MDT,638476475809560000,0,"(0, 0, 0)",0.132833333,1,playerDied,FALSE,0
2024/04/02 10:40:00 AM MDT,638476475809560000,1,"(0, 0, 0)",0.31785,1,timeSwitch,FALSE,0
2024/04/02 10:40:03 AM MDT,638476475809560000,1,"(10.81, 2.60, 0.00)",0.365016667,1,passedCheckpoint,FALSE,10.81
2024/04/02 10:40:06 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.416683333,1,passedCheckpoint,FALSE,19.55
2024/04/02 10:40:11 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.511133333,1,playerDied,FALSE,19.55
2024/04/02 10:40:15 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.563466667,1,checkpointUsed,FALSE,19.55
2024/04/02 10:40:15 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.563483333,1,passedCheckpoint,FALSE,19.55
2024/04/02 10:40:23 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.698333333,1,playerDied,FALSE,19.55
2024/04/02 10:40:23 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.701683333,1,playerDied,FALSE,19.55
2024/04/02 10:40:23 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.702783333,1,playerDied,FALSE,19.55
2024/04/02 10:40:23 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.700016667,1,playerDied,FALSE,19.55
2024/04/02 10:40:25 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.74125,1,checkpointUsed,FALSE,19.55
2024/04/02 10:40:25 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.741266667,1,passedCheckpoint,FALSE,19.55
2024/04/02 10:40:28 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.784433333,1,playerDied,FALSE,19.55
2024/04/02 10:40:30 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.82335,1,passedCheckpoint,FALSE,19.55
2024/04/02 10:40:30 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.823333333,1,checkpointUsed,FALSE,19.55
2024/04/02 10:40:38 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.955033333,1,playerDied,FALSE,19.55
2024/04/02 10:40:40 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.996133333,1,checkpointUsed,FALSE,19.55
2024/04/02 10:40:41 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",0.996166667,1,passedCheckpoint,FALSE,19.55
2024/04/02 10:40:50 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.1511,1,playerDied,FALSE,19.55
2024/04/02 10:40:52 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.190533333,1,checkpointUsed,FALSE,19.55
2024/04/02 10:40:52 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.19055,1,passedCheckpoint,FALSE,19.55
2024/04/02 10:40:59 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.312783333,1,playerDied,FALSE,19.55
2024/04/02 10:41:02 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.348416667,1,passedCheckpoint,FALSE,19.55
2024/04/02 10:41:02 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.3484,1,checkpointUsed,FALSE,19.55
2024/04/02 10:41:06 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.419983333,1,playerDied,FALSE,19.55
2024/04/02 10:41:07 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.42555,1,playerDied,FALSE,19.55
2024/04/02 10:41:07 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.423333333,1,playerDied,FALSE,19.55
2024/04/02 10:41:07 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.4267,1,playerDied,FALSE,19.55
2024/04/02 10:41:08 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.456116667,1,passedCheckpoint,FALSE,19.55
2024/04/02 10:41:08 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.4561,1,checkpointUsed,FALSE,19.55
2024/04/02 10:41:14 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.54945,1,playerDied,FALSE,19.55
2024/04/02 10:41:14 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.551666667,1,playerDied,FALSE,19.55
2024/04/02 10:41:14 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.552783333,1,playerDied,FALSE,19.55
2024/04/02 10:41:14 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.553883333,1,playerDied,FALSE,19.55
2024/04/02 10:41:16 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.583333333,1,checkpointUsed,FALSE,19.55
2024/04/02 10:41:16 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.583366667,1,passedCheckpoint,FALSE,19.55
2024/04/02 10:41:22 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.6911,1,playerDied,FALSE,19.55
2024/04/02 10:41:23 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.692216667,1,playerDied,FALSE,19.55
2024/04/02 10:41:24 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.72605,1,passedCheckpoint,FALSE,19.55
2024/04/02 10:41:24 AM MDT,638476475809560000,1,"(19.55, 2.01, 0.00)",1.726033333,1,checkpointUsed,FALSE,19.55
2024/04/02 10:41:34 AM MDT,638476475809560000,2,"(19.55, 2.01, 0.00)",1.87945,1,timeSwitch,FALSE,19.55
2024/04/02 10:41:39 AM MDT,638476475809560000,3,"(19.55, 2.01, 0.00)",1.958883333,1,timeSwitch,FALSE,19.55
2024/04/02 10:41:42 AM MDT,638476475809560000,3,"(42.14, 2.69, 0.00)",2.016666667,1,passedCheckpoint,FALSE,42.14
2024/04/02 10:41:44 AM MDT,638476475809560000,4,"(42.14, 2.69, 0.00)",2.052216667,1,timeSwitch,FALSE,42.14
2024/04/02 10:41:46 AM MDT,638476475809560000,5,"(42.14, 2.69, 0.00)",2.085,1,timeSwitch,FALSE,42.14
2024/04/02 10:41:51 AM MDT,638476475809560000,5,"(42.14, 2.69, 0.00)",2.171666667,1,passedCheckpoint,FALSE,42.14
2024/04/02 10:41:57 AM MDT,638476475809560000,5,"(42.14, 2.69, 0.00)",2.274433333,1,levelCompleted,FALSE,42.14
2024/04/02 10:42:17 AM MDT,638476475809560000,5,"(0, 0, 0)",2.61,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.610533333,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.612783333,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.612216667,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.613883333,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.611116667,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.615,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.61445,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.6161,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.61165,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.613333333,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.615566667,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.61665,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.618883333,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.617766667,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.618333333,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.619433333,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.62,2,playerDied,FALSE,0
2024/04/02 10:42:18 AM MDT,638476475809560000,5,"(0, 0, 0)",2.617216667,2,playerDied,FALSE,0
2024/04/02 10:42:38 AM MDT,638476475809560000,6,"(0, 0, 0)",2.957216667,2,timeSwitch,FALSE,0
2024/04/02 10:42:43 AM MDT,638476475809560000,7,"(0, 0, 0)",3.038316667,2,timeSwitch,FALSE,0
2024/04/02 10:42:48 AM MDT,638476475809560000,7,"(17.51, 5.60, 0.00)",3.117766667,2,passedCheckpoint,FALSE,17.51
2024/04/02 10:42:52 AM MDT,638476475809560000,8,"(17.51, 5.60, 0.00)",3.19055,2,timeSwitch,FALSE,17.51
2024/04/02 10:42:57 AM MDT,638476475809560000,9,"(17.51, 5.60, 0.00)",3.27165,2,timeSwitch,FALSE,17.51
2024/04/02 10:43:03 AM MDT,638476475809560000,10,"(17.51, 5.60, 0.00)",3.365,2,timeSwitch,FALSE,17.51
2024/04/02 10:43:07 AM MDT,638476475809560000,11,"(17.51, 5.60, 0.00)",3.4361,2,timeSwitch,FALSE,17.51
2024/04/02 10:43:18 AM MDT,638476475809560000,12,"(17.51, 5.60, 0.00)",3.62165,2,timeSwitch,FALSE,17.51
2024/04/02 10:43:19 AM MDT,638476475809560000,13,"(17.51, 5.60, 0.00)",3.642766667,2,timeSwitch,FALSE,17.51
2024/04/02 10:43:24 AM MDT,638476475809560000,14,"(17.51, 5.60, 0.00)",3.714433333,2,timeSwitch,FALSE,17.51
2024/04/02 10:43:30 AM MDT,638476475809560000,14,"(17.51, 5.60, 0.00)",3.822766667,2,playerDied,FALSE,17.51
2024/04/02 10:43:30 AM MDT,638476475809560000,14,"(17.51, 5.60, 0.00)",3.8272,2,playerDied,FALSE,17.51
2024/04/02 10:43:30 AM MDT,638476475809560000,14,"(17.51, 5.60, 0.00)",3.82555,2,playerDied,FALSE,17.51
2024/04/02 10:43:33 AM MDT,638476475809560000,14,"(17.51, 5.60, 0.00)",3.862233333,2,checkpointUsed,FALSE,17.51
2024/04/02 10:43:33 AM MDT,638476475809560000,14,"(17.51, 5.60, 0.00)",3.86225,2,passedCheckpoint,FALSE,17.51
2024/04/02 10:43:39 AM MDT,638476475809560000,15,"(17.51, 5.60, 0.00)",3.9622,2,timeSwitch,FALSE,17.51
2024/04/02 10:43:41 AM MDT,638476475809560000,16,"(17.51, 5.60, 0.00)",4.009983333,2,timeSwitch,FALSE,17.51
2024/04/02 10:47:09 AM MDT,638476480239540000,1,"(0, 0, 0)",0.0789,2,timeSwitch,FALSE,0
2024/04/02 10:47:10 AM MDT,638476480239540000,2,"(0, 0, 0)",0.098866667,2,timeSwitch,FALSE,0
2024/04/02 10:47:13 AM MDT,638476480239540000,2,"(0, 0, 0)",0.151983333,2,playerDied,FALSE,0
2024/04/02 10:47:18 AM MDT,638476480239540000,3,"(0, 0, 0)",0.228616667,2,timeSwitch,FALSE,0
2024/04/02 10:47:19 AM MDT,638476480239540000,4,"(0, 0, 0)",0.249983333,2,timeSwitch,FALSE,0
2024/04/02 10:47:26 AM MDT,638476480239540000,4,"(17.51, 5.60, 0.00)",0.373316667,2,passedCheckpoint,FALSE,17.51
2024/04/02 10:47:29 AM MDT,638476480239540000,5,"(17.51, 5.60, 0.00)",0.42695,2,timeSwitch,FALSE,17.51
2024/04/02 10:47:30 AM MDT,638476480239540000,6,"(17.51, 5.60, 0.00)",0.44555,2,timeSwitch,FALSE,17.51
2024/04/02 10:47:33 AM MDT,638476480239540000,7,"(17.51, 5.60, 0.00)",0.479433333,2,timeSwitch,FALSE,17.51
2024/04/02 10:47:42 AM MDT,638476480239540000,8,"(17.51, 5.60, 0.00)",0.641383333,2,timeSwitch,FALSE,17.51
2024/04/02 10:47:43 AM MDT,638476480239540000,9,"(17.51, 5.60, 0.00)",0.654716667,2,timeSwitch,FALSE,17.51
2024/04/02 10:47:44 AM MDT,638476480239540000,10,"(17.51, 5.60, 0.00)",0.664716667,2,timeSwitch,FALSE,17.51
2024/04/02 10:47:44 AM MDT,638476480239540000,11,"(17.51, 5.60, 0.00)",0.673316667,2,timeSwitch,FALSE,17.51
2024/04/02 10:47:45 AM MDT,638476480239540000,11,"(37.64, 5.79, 0.00)",0.6861,2,passedCheckpoint,FALSE,37.64
2024/04/02 10:47:46 AM MDT,638476480239540000,12,"(37.64, 5.79, 0.00)",0.6961,2,timeSwitch,FALSE,37.64
2024/04/02 10:47:47 AM MDT,638476480239540000,13,"(37.64, 5.79, 0.00)",0.71915,2,timeSwitch,FALSE,37.64
2024/04/02 10:47:47 AM MDT,638476480239540000,14,"(37.64, 5.79, 0.00)",0.72805,2,timeSwitch,FALSE,37.64
2024/04/02 10:47:51 AM MDT,638476480239540000,15,"(37.64, 5.79, 0.00)",0.7886,2,timeSwitch,FALSE,37.64
2024/04/02 10:47:52 AM MDT,638476480239540000,16,"(37.64, 5.79, 0.00)",0.804133333,2,timeSwitch,FALSE,37.64
2024/04/02 10:47:53 AM MDT,638476480239540000,17,"(37.64, 5.79, 0.00)",0.822233333,2,timeSwitch,FALSE,37.64
2024/04/02 10:47:58 AM MDT,638476480239540000,17,"(37.64, 5.79, 0.00)",0.9111,2,levelCompleted,FALSE,37.64
2024/04/02 10:49:27 AM MDT,638476481620870000,1,"(0, 0, 0)",0.070566667,4,timeSwitch,FALSE,0
2024/04/02 10:49:27 AM MDT,638476481620870000,2,"(0, 0, 0)",0.0889,4,timeSwitch,FALSE,0
2024/04/02 10:49:28 AM MDT,638476481620870000,2,"(0, 0, 0)",0.101133333,4,playerDied,FALSE,0
2024/04/02 11:32:58 AM MDT,638476507744350000,0,"(10.81, 2.60, 0.00)",0.056983333,1,passedCheckpoint,FALSE,10.81
2024/04/02 11:32:58 AM MDT,638476507744350000,1,"(10.81, 2.60, 0.00)",0.065283333,1,timeSwitch,FALSE,10.81
2024/04/02 11:32:59 AM MDT,638476507744350000,1,"(10.81, 2.60, 0.00)",0.080583333,1,playerDied,FALSE,10.81
2024/04/02 11:33:01 AM MDT,638476507744350000,1,"(10.81, 2.60, 0.00)",0.10565,1,checkpointUsed,FALSE,10.81
2024/04/02 11:33:01 AM MDT,638476507744350000,1,"(10.81, 2.60, 0.00)",0.105833333,1,passedCheckpoint,FALSE,10.81
2024/04/02 11:33:02 AM MDT,638476507744350000,2,"(10.81, 2.60, 0.00)",0.1203,1,timeSwitch,FALSE,10.81
2024/04/02 11:33:04 AM MDT,638476507744350000,2,"(10.81, 2.60, 0.00)",0.1553,1,playerDied,FALSE,10.81
2024/04/02 11:33:05 AM MDT,638476507744350000,2,"(10.81, 2.60, 0.00)",0.180083333,1,checkpointUsed,FALSE,10.81
2024/04/02 11:33:05 AM MDT,638476507744350000,2,"(10.81, 2.60, 0.00)",0.1801,1,passedCheckpoint,FALSE,10.81
2024/04/02 11:33:06 AM MDT,638476507744350000,3,"(10.81, 2.60, 0.00)",0.1953,1,timeSwitch,FALSE,10.81
2024/04/02 11:33:08 AM MDT,638476507744350000,3,"(19.55, 2.01, 0.00)",0.226966667,1,passedCheckpoint,FALSE,19.55
2024/04/02 11:33:12 AM MDT,638476507744350000,4,"(19.55, 2.01, 0.00)",0.2967,1,timeSwitch,FALSE,19.55
2024/04/02 11:33:13 AM MDT,638476507744350000,4,"(42.14, 2.69, 0.00)",0.315866667,1,passedCheckpoint,FALSE,42.14
2024/04/02 11:33:14 AM MDT,638476507744350000,4,"(42.14, 2.69, 0.00)",0.331433333,1,playerDied,FALSE,42.14
2024/04/02 11:33:14 AM MDT,638476507744350000,4,"(42.14, 2.69, 0.00)",0.331966667,1,playerDied,FALSE,42.14
2024/04/02 11:33:14 AM MDT,638476507744350000,4,"(42.14, 2.69, 0.00)",0.333916667,1,playerDied,FALSE,42.14
2024/04/02 11:33:16 AM MDT,638476507744350000,4,"(42.14, 2.69, 0.00)",0.355733333,1,passedCheckpoint,FALSE,42.14
2024/04/02 11:33:16 AM MDT,638476507744350000,4,"(42.14, 2.69, 0.00)",0.355733333,1,checkpointUsed,FALSE,42.14
2024/04/02 11:33:17 AM MDT,638476507744350000,4,"(42.14, 2.69, 0.00)",0.3745,1,playerDied,FALSE,42.14
2024/04/02 11:33:18 AM MDT,638476507744350000,4,"(42.14, 2.69, 0.00)",0.397633333,1,checkpointUsed,FALSE,42.14
2024/04/02 11:33:18 AM MDT,638476507744350000,4,"(42.14, 2.69, 0.00)",0.39765,1,passedCheckpoint,FALSE,42.14
2024/04/02 11:33:23 AM MDT,638476507744350000,4,"(42.14, 2.69, 0.00)",0.470866667,1,levelCompleted,FALSE,42.14
2024/04/02 11:33:26 AM MDT,638476507744350000,5,"(0, 0, 0)",0.521466667,2,timeSwitch,FALSE,0
2024/04/02 11:33:26 AM MDT,638476507744350000,6,"(0, 0, 0)",0.5331,2,timeSwitch,FALSE,0
2024/04/02 11:33:27 AM MDT,638476507744350000,6,"(0, 0, 0)",0.536716667,2,playerDied,FALSE,0
2024/04/02 11:33:27 AM MDT,638476507744350000,6,"(0, 0, 0)",0.536983333,2,playerDied,FALSE,0
2024/04/02 11:33:27 AM MDT,638476507744350000,6,"(0, 0, 0)",0.537266667,2,playerDied,FALSE,0
2024/04/02 11:33:27 AM MDT,638476507744350000,6,"(0, 0, 0)",0.536433333,2,playerDied,FALSE,0
2024/04/02 11:33:27 AM MDT,638476507744350000,6,"(0, 0, 0)",0.537533333,2,playerDied,FALSE,0
2024/04/02 11:33:27 AM MDT,638476507744350000,6,"(0, 0, 0)",0.5381,2,playerDied,FALSE,0
2024/04/02 11:33:27 AM MDT,638476507744350000,6,"(0, 0, 0)",0.53835,2,playerDied,FALSE,0
2024/04/02 11:33:27 AM MDT,638476507744350000,6,"(0, 0, 0)",0.5378,2,playerDied,FALSE,0
2024/04/02 11:33:27 AM MDT,638476507744350000,6,"(0, 0, 0)",0.539483333,2,playerDied,FALSE,0
2024/04/02 11:33:27 AM MDT,638476507744350000,6,"(0, 0, 0)",0.538633333,2,playerDied,FALSE,0
2024/04/02 11:33:27 AM MDT,638476507744350000,6,"(0, 0, 0)",0.5392,2,playerDied,FALSE,0
2024/04/02 11:33:27 AM MDT,638476507744350000,6,"(0, 0, 0)",0.538933333,2,playerDied,FALSE,0
2024/04/02 11:33:30 AM MDT,638476507744350000,6,"(0, 0, 0)",0.599766667,2,playerDied,FALSE,0
2024/04/02 11:33:30 AM MDT,638476507744350000,6,"(0, 0, 0)",0.601133333,2,playerDied,FALSE,0
2024/04/02 11:33:30 AM MDT,638476507744350000,6,"(0, 0, 0)",0.600033333,2,playerDied,FALSE,0
2024/04/02 11:33:30 AM MDT,638476507744350000,6,"(0, 0, 0)",0.6003,2,playerDied,FALSE,0
2024/04/02 11:33:30 AM MDT,638476507744350000,6,"(0, 0, 0)",0.600866667,2,playerDied,FALSE,0
2024/04/02 11:33:30 AM MDT,638476507744350000,6,"(0, 0, 0)",0.60225,2,playerDied,FALSE,0
2024/04/02 11:33:30 AM MDT,638476507744350000,6,"(0, 0, 0)",0.603366667,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.60365,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.603083333,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.600583333,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.602533333,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.6017,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.601966667,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.6039,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.604766667,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.604483333,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.6042,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.606433333,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.602816667,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.601416667,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.6056,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.605866667,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.605033333,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.6053,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.60615,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.6067,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.608083333,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.607816667,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.606966667,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.608633333,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.608916667,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.609466667,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.60725,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.60975,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.607533333,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.608366667,2,playerDied,FALSE,0
2024/04/02 11:33:31 AM MDT,638476507744350000,6,"(0, 0, 0)",0.609183333,2,playerDied,FALSE,0
2024/04/02 11:33:34 AM MDT,638476507744350000,7,"(0, 0, 0)",0.65755,2,timeSwitch,FALSE,0
2024/04/02 11:33:35 AM MDT,638476507744350000,8,"(0, 0, 0)",0.672583333,2,timeSwitch,FALSE,0
2024/04/02 11:33:37 AM MDT,638476507744350000,8,"(17.51, 5.60, 0.00)",0.717833333,2,passedCheckpoint,FALSE,17.51
2024/04/02 11:33:39 AM MDT,638476507744350000,9,"(17.51, 5.60, 0.00)",0.7409,2,timeSwitch,FALSE,17.51
2024/04/02 11:33:39 AM MDT,638476507744350000,10,"(17.51, 5.60, 0.00)",0.7506,2,timeSwitch,FALSE,17.51
2024/04/02 11:33:40 AM MDT,638476507744350000,11,"(17.51, 5.60, 0.00)",0.765616667,2,timeSwitch,FALSE,17.51
2024/04/02 11:33:43 AM MDT,638476507744350000,11,"(37.64, 5.79, 0.00)",0.81755,2,passedCheckpoint,FALSE,37.64
2024/04/02 11:33:44 AM MDT,638476507744350000,11,"(37.64, 5.79, 0.00)",0.823933333,2,passedCheckpoint,FALSE,37.64
2024/04/02 11:33:44 AM MDT,638476507744350000,12,"(37.64, 5.79, 0.00)",0.829216667,2,timeSwitch,FALSE,37.64
2024/04/02 11:33:45 AM MDT,638476507744350000,13,"(37.64, 5.79, 0.00)",0.84005,2,timeSwitch,FALSE,37.64
2024/04/02 11:33:45 AM MDT,638476507744350000,13,"(37.64, 5.79, 0.00)",0.843916667,2,passedCheckpoint,FALSE,37.64
2024/04/02 11:33:45 AM MDT,638476507744350000,14,"(37.64, 5.79, 0.00)",0.847,2,timeSwitch,FALSE,37.64
2024/04/02 11:33:47 AM MDT,638476507744350000,15,"(37.64, 5.79, 0.00)",0.870066667,2,timeSwitch,FALSE,37.64
2024/04/02 11:33:47 AM MDT,638476507744350000,16,"(37.64, 5.79, 0.00)",0.8745,2,timeSwitch,FALSE,37.64
2024/04/02 11:33:47 AM MDT,638476507744350000,17,"(37.64, 5.79, 0.00)",0.878383333,2,timeSwitch,FALSE,37.64
2024/04/02 11:33:48 AM MDT,638476507744350000,18,"(37.64, 5.79, 0.00)",0.887266667,2,timeSwitch,FALSE,37.64
2024/04/02 11:33:48 AM MDT,638476507744350000,19,"(37.64, 5.79, 0.00)",0.896483333,2,timeSwitch,FALSE,37.64
2024/04/02 11:33:50 AM MDT,638476507744350000,19,"(37.64, 5.79, 0.00)",0.9331,2,levelCompleted,FALSE,37.64
2024/04/02 3:15:07 PM MDT,638476641029400000,1,"(0, 0, 0)",0.07205,1,timeSwitch,FALSE,0
2024/04/02 3:15:08 PM MDT,638476641029400000,1,"(10.81, 2.60, 0.00)",0.084,1,passedCheckpoint,FALSE,10.81
2024/04/02 3:15:09 PM MDT,638476641029400000,1,"(19.55, 2.01, 0.00)",0.108133333,1,passedCheckpoint,FALSE,19.55
2024/04/02 3:15:16 PM MDT,638476641029400000,2,"(19.55, 2.01, 0.00)",0.21675,1,timeSwitch,FALSE,19.55
2024/04/02 3:15:17 PM MDT,638476641029400000,3,"(19.55, 2.01, 0.00)",0.246466667,1,timeSwitch,FALSE,19.55
2024/04/02 3:15:20 PM MDT,638476641029400000,3,"(42.14, 2.69, 0.00)",0.279816667,1,passedCheckpoint,FALSE,42.14
2024/04/02 3:15:23 PM MDT,638476641029400000,3,"(42.14, 2.69, 0.00)",0.34065,1,levelCompleted,FALSE,42.14
2024/04/02 3:15:29 PM MDT,638476641029400000,4,"(0, 0, 0)",0.432883333,2,timeSwitch,FALSE,0
2024/04/02 3:15:30 PM MDT,638476641029400000,5,"(0, 0, 0)",0.4526,2,timeSwitch,FALSE,0
2024/04/02 3:15:33 PM MDT,638476641029400000,5,"(17.51, 5.60, 0.00)",0.506483333,2,passedCheckpoint,FALSE,17.51
2024/04/02 3:15:38 PM MDT,638476641029400000,6,"(17.51, 5.60, 0.00)",0.582316667,2,timeSwitch,FALSE,17.51
2024/04/02 3:15:39 PM MDT,638476641029400000,7,"(17.51, 5.60, 0.00)",0.601216667,2,timeSwitch,FALSE,17.51
