Timestamp,sessionID,numTimeSwitches,mostRecentCheckpoint,timePassedSinceGameStart,currentLevel,eventType,debug,Checkpoint,Dimension
4/3/2024 13:33:44,6.38477E+17,6,"(19.55, 2.01, 0.00)",0.556866667,1,playerDied,FALSE,19.55,present
4/3/2024 13:33:48,6.38477E+17,7,"(0, 0, 0)",0.619916667,1,timeSwitch,FALSE,0,past
4/3/2024 13:33:49,6.38477E+17,7,"(10.81, 2.60, 0.00)",0.626866667,1,passedCheckpoint,FALSE,10.81,past
4/3/2024 13:33:50,6.38477E+17,7,"(19.55, 2.01, 0.00)",0.651033333,1,passedCheckpoint,FALSE,19.55,past
4/3/2024 13:33:54,6.38477E+17,7,"(19.55, 2.01, 0.00)",0.721583333,1,playerDied,FALSE,19.55,past
4/3/2024 13:33:54,6.38477E+17,7,"(19.55, 2.01, 0.00)",0.724083333,1,playerDied,FALSE,19.55,past
4/3/2024 13:33:55,6.38477E+17,7,"(19.55, 2.01, 0.00)",0.726583333,1,playerDied,FALSE,19.55,past
4/3/2024 13:33:55,6.38477E+17,7,"(19.55, 2.01, 0.00)",0.727416667,1,playerDied,FALSE,19.55,past
4/3/2024 13:33:55,6.38477E+17,7,"(19.55, 2.01, 0.00)",0.725466667,1,playerDied,FALSE,19.55,past
4/3/2024 13:33:57,6.38477E+17,8,"(0, 0, 0)",0.76685,1,timeSwitch,FALSE,0,present
4/3/2024 13:33:57,6.38477E+17,8,"(10.81, 2.60, 0.00)",0.77575,1,passedCheckpoint,FALSE,10.81,present
4/3/2024 13:33:59,6.38477E+17,8,"(10.81, 2.60, 0.00)",0.792966667,1,playerDied,FALSE,10.81,present
4/3/2024 13:34:02,6.38477E+17,9,"(0, 0, 0)",0.84075,1,timeSwitch,FALSE,0,past
4/3/2024 13:34:02,6.38477E+17,9,"(10.81, 2.60, 0.00)",0.852733333,1,passedCheckpoint,FALSE,10.81,past
4/3/2024 13:34:04,6.38477E+17,9,"(19.55, 2.01, 0.00)",0.876866667,1,passedCheckpoint,FALSE,19.55,past
4/3/2024 13:34:10,6.38477E+17,9,"(19.55, 2.01, 0.00)",0.983533333,1,playerDied,FALSE,19.55,past
4/3/2024 13:34:13,6.38477E+17,10,"(0, 0, 0)",1.03465,1,timeSwitch,FALSE,0,present
4/3/2024 13:34:13,6.38477E+17,10,"(10.81, 2.60, 0.00)",1.039916667,1,passedCheckpoint,FALSE,10.81,present
4/3/2024 13:34:15,6.38477E+17,10,"(19.55, 2.01, 0.00)",1.064633333,1,passedCheckpoint,FALSE,19.55,present
4/3/2024 13:34:20,6.38477E+17,11,"(19.55, 2.01, 0.00)",1.146033333,1,timeSwitch,FALSE,19.55,past
4/3/2024 13:34:21,6.38477E+17,11,"(42.14, 2.69, 0.00)",1.16325,1,passedCheckpoint,FALSE,42.14,past
4/3/2024 13:34:23,6.38477E+17,11,"(42.14, 2.69, 0.00)",1.201583333,1,playerDied,FALSE,42.14,past
4/3/2024 13:34:23,6.38477E+17,11,"(42.14, 2.69, 0.00)",1.199916667,1,playerDied,FALSE,42.14,past
4/3/2024 13:34:23,6.38477E+17,11,"(42.14, 2.69, 0.00)",1.2027,1,playerDied,FALSE,42.14,past
4/3/2024 13:34:23,6.38477E+17,11,"(42.14, 2.69, 0.00)",1.20075,1,playerDied,FALSE,42.14,past
4/3/2024 13:34:26,6.38477E+17,11,"(10.81, 2.60, 0.00)",1.25075,1,passedCheckpoint,FALSE,10.81,past
4/3/2024 13:34:27,6.38477E+17,12,"(10.81, 2.60, 0.00)",1.264083333,1,timeSwitch,FALSE,10.81,present
4/3/2024 13:34:27,6.38477E+17,12,"(10.81, 2.60, 0.00)",1.276033333,1,playerDied,FALSE,10.81,present
4/3/2024 13:34:30,6.38477E+17,13,"(0, 0, 0)",1.312416667,1,timeSwitch,FALSE,0,past
4/3/2024 13:34:30,6.38477E+17,13,"(10.81, 2.60, 0.00)",1.324083333,1,passedCheckpoint,FALSE,10.81,past
4/3/2024 13:34:32,6.38477E+17,13,"(19.55, 2.01, 0.00)",1.347983333,1,passedCheckpoint,FALSE,19.55,past
4/3/2024 13:34:37,6.38477E+17,14,"(19.55, 2.01, 0.00)",1.433816667,1,timeSwitch,FALSE,19.55,present
4/3/2024 13:34:38,6.38477E+17,14,"(42.14, 2.69, 0.00)",1.446583333,1,passedCheckpoint,FALSE,42.14,present
4/3/2024 13:34:40,6.38477E+17,14,"(42.14, 2.69, 0.00)",1.484083333,1,playerDied,FALSE,42.14,present
4/3/2024 13:34:43,6.38477E+17,15,"(0, 0, 0)",1.52575,1,timeSwitch,FALSE,0,past
4/3/2024 13:34:43,6.38477E+17,15,"(10.81, 2.60, 0.00)",1.533533333,1,passedCheckpoint,FALSE,10.81,past
4/3/2024 13:34:44,6.38477E+17,15,"(19.55, 2.01, 0.00)",1.557983333,1,passedCheckpoint,FALSE,19.55,past
4/3/2024 13:34:50,6.38477E+17,16,"(19.55, 2.01, 0.00)",1.646033333,1,timeSwitch,FALSE,19.55,present
4/3/2024 13:34:51,6.38477E+17,16,"(42.14, 2.69, 0.00)",1.66215,1,passedCheckpoint,FALSE,42.14,present
4/3/2024 13:34:53,6.38477E+17,17,"(42.14, 2.69, 0.00)",1.706866667,1,timeSwitch,FALSE,42.14,past
4/3/2024 13:34:55,6.38477E+17,17,"(42.14, 2.69, 0.00)",1.741583333,1,playerDied,FALSE,42.14,past
4/3/2024 13:34:57,6.38477E+17,17,"(42.14, 2.69, 0.00)",1.7752,1,checkpointUsed,FALSE,42.14,past
4/3/2024 13:34:58,6.38477E+17,17,"(42.14, 2.69, 0.00)",1.775483333,1,passedCheckpoint,FALSE,42.14,past
4/3/2024 13:35:01,6.38477E+17,18,"(42.14, 2.69, 0.00)",1.832166667,1,timeSwitch,FALSE,42.14,present
4/3/2024 13:35:01,6.38477E+17,19,"(42.14, 2.69, 0.00)",1.838816667,1,timeSwitch,FALSE,42.14,past
4/3/2024 13:35:02,6.38477E+17,19,"(42.14, 2.69, 0.00)",1.854933333,1,levelCompleted,FALSE,42.14,past
4/3/2024 13:35:06,6.38477E+17,20,"(0, 0, 0)",1.9166,2,timeSwitch,FALSE,0,present
4/3/2024 13:35:07,6.38477E+17,21,"(0, 0, 0)",1.9352,2,timeSwitch,FALSE,0,past
4/3/2024 13:35:12,6.38477E+17,21,"(17.51, 5.60, 0.00)",2.012716667,2,passedCheckpoint,FALSE,17.51,past
4/3/2024 13:35:14,6.38477E+17,22,"(17.51, 5.60, 0.00)",2.051883333,2,timeSwitch,FALSE,17.51,present
4/3/2024 13:35:15,6.38477E+17,23,"(17.51, 5.60, 0.00)",2.06855,2,timeSwitch,FALSE,17.51,past
4/3/2024 13:35:25,6.38477E+17,23,"(17.51, 5.60, 0.00)",2.239383333,2,playerDied,FALSE,17.51,past
4/3/2024 13:35:48,6.38477E+17,23,"(17.51, 5.60, 0.00)",2.618966667,2,passedCheckpoint,FALSE,17.51,past
4/3/2024 13:35:48,6.38477E+17,23,"(17.51, 5.60, 0.00)",2.61895,2,checkpointUsed,FALSE,17.51,past
4/3/2024 13:35:51,6.38477E+17,24,"(17.51, 5.60, 0.00)",2.66605,2,timeSwitch,FALSE,17.51,present
4/3/2024 13:35:53,6.38477E+17,25,"(17.51, 5.60, 0.00)",2.6891,2,timeSwitch,FALSE,17.51,past
4/3/2024 13:35:55,6.38477E+17,26,"(17.51, 5.60, 0.00)",2.731616667,2,timeSwitch,FALSE,17.51,present
4/3/2024 13:35:55,6.38477E+17,26,"(17.51, 5.60, 0.00)",2.73855,2,playerDied,FALSE,17.51,present
4/3/2024 13:35:58,6.38477E+17,27,"(0, 0, 0)",2.7905,2,timeSwitch,FALSE,0,past
4/3/2024 13:36:01,6.38477E+17,28,"(0, 0, 0)",2.8305,2,timeSwitch,FALSE,0,present
4/3/2024 13:36:03,6.38477E+17,29,"(0, 0, 0)",2.861616667,2,timeSwitch,FALSE,0,past
4/3/2024 13:36:03,6.38477E+17,30,"(0, 0, 0)",2.868283333,2,timeSwitch,FALSE,0,present
4/3/2024 13:36:08,6.38477E+17,30,"(17.51, 5.60, 0.00)",2.943283333,2,passedCheckpoint,FALSE,17.51,present
4/3/2024 13:36:09,6.38477E+17,31,"(17.51, 5.60, 0.00)",2.96745,2,timeSwitch,FALSE,17.51,past
4/3/2024 13:36:10,6.38477E+17,32,"(17.51, 5.60, 0.00)",2.976616667,2,timeSwitch,FALSE,17.51,present
4/3/2024 13:36:15,6.38477E+17,32,"(37.64, 5.79, 0.00)",3.070516667,2,passedCheckpoint,FALSE,37.64,present
4/3/2024 13:36:16,6.38477E+17,33,"(37.64, 5.79, 0.00)",3.076333333,2,timeSwitch,FALSE,37.64,past
4/3/2024 13:36:18,6.38477E+17,34,"(37.64, 5.79, 0.00)",3.11245,2,timeSwitch,FALSE,37.64,present
4/3/2024 13:36:22,6.38477E+17,35,"(37.64, 5.79, 0.00)",3.173,2,timeSwitch,FALSE,37.64,past
4/3/2024 13:36:23,6.38477E+17,36,"(37.64, 5.79, 0.00)",3.197733333,2,timeSwitch,FALSE,37.64,present
4/3/2024 13:36:24,6.38477E+17,37,"(37.64, 5.79, 0.00)",3.207166667,2,timeSwitch,FALSE,37.64,past
4/3/2024 13:36:24,6.38477E+17,38,"(37.64, 5.79, 0.00)",3.221883333,2,timeSwitch,FALSE,37.64,present
4/3/2024 13:36:26,6.38477E+17,39,"(37.64, 5.79, 0.00)",3.243,2,timeSwitch,FALSE,37.64,past
4/3/2024 13:36:29,6.38477E+17,39,"(37.64, 5.79, 0.00)",3.306333333,2,levelCompleted,FALSE,37.64,past
4/3/2024 13:36:32,6.38477E+17,39,"(10.81, 4.60, 0.00)",3.35495,3,passedCheckpoint,FALSE,10.81,past
4/3/2024 13:36:34,6.38477E+17,40,"(10.81, 4.60, 0.00)",3.385233333,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:36:35,6.38477E+17,41,"(10.81, 4.60, 0.00)",3.40245,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:36:36,6.38477E+17,42,"(10.81, 4.60, 0.00)",3.418,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:36:37,6.38477E+17,43,"(10.81, 4.60, 0.00)",3.435516667,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:36:39,6.38477E+17,44,"(10.81, 4.60, 0.00)",3.46355,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:36:40,6.38477E+17,45,"(10.81, 4.60, 0.00)",3.480233333,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:36:43,6.38477E+17,46,"(10.81, 4.60, 0.00)",3.525783333,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:36:43,6.38477E+17,47,"(10.81, 4.60, 0.00)",3.537716667,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:36:46,6.38477E+17,48,"(10.81, 4.60, 0.00)",3.57605,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:36:46,6.38477E+17,49,"(10.81, 4.60, 0.00)",3.583283333,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:36:47,6.38477E+17,50,"(10.81, 4.60, 0.00)",3.593266667,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:36:47,6.38477E+17,51,"(10.81, 4.60, 0.00)",3.604933333,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:36:48,6.38477E+17,52,"(10.81, 4.60, 0.00)",3.620516667,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:36:49,6.38477E+17,53,"(10.81, 4.60, 0.00)",3.641333333,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:36:51,6.38477E+17,53,"(10.81, 4.60, 0.00)",3.661883333,3,playerDied,FALSE,10.81,past
4/3/2024 13:36:51,6.38477E+17,53,"(10.81, 4.60, 0.00)",3.662166667,3,playerDied,FALSE,10.81,past
4/3/2024 13:36:51,6.38477E+17,53,"(10.81, 4.60, 0.00)",3.662433333,3,playerDied,FALSE,10.81,past
4/3/2024 13:36:54,6.38477E+17,53,"(10.81, 4.60, 0.00)",3.713016667,3,passedCheckpoint,FALSE,10.81,past
4/3/2024 13:36:55,6.38477E+17,54,"(10.81, 4.60, 0.00)",3.740216667,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:36:56,6.38477E+17,55,"(10.81, 4.60, 0.00)",3.747433333,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:36:56,6.38477E+17,56,"(10.81, 4.60, 0.00)",3.751883333,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:36:57,6.38477E+17,57,"(10.81, 4.60, 0.00)",3.762166667,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:36:58,6.38477E+17,58,"(10.81, 4.60, 0.00)",3.7791,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:37:09,6.38477E+17,59,"(10.81, 4.60, 0.00)",3.968566667,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:37:10,6.38477E+17,60,"(10.81, 4.60, 0.00)",3.983833333,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:37:11,6.38477E+17,61,"(10.81, 4.60, 0.00)",3.996333333,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:37:13,6.38477E+17,62,"(10.81, 4.60, 0.00)",4.02495,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:37:13,6.38477E+17,63,"(10.81, 4.60, 0.00)",4.040783333,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:37:15,6.38477E+17,64,"(10.81, 4.60, 0.00)",4.06995,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:37:16,6.38477E+17,65,"(10.81, 4.60, 0.00)",4.08495,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:37:17,6.38477E+17,66,"(10.81, 4.60, 0.00)",4.096883333,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:37:17,6.38477E+17,67,"(10.81, 4.60, 0.00)",4.10855,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:37:18,6.38477E+17,68,"(10.81, 4.60, 0.00)",4.12355,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:37:25,6.38477E+17,68,"(39.06, 3.95, 0.00)",4.235783333,3,passedCheckpoint,FALSE,39.06,present
4/3/2024 13:37:26,6.38477E+17,68,"(39.06, 3.95, 0.00)",4.2505,3,passedCheckpoint,FALSE,39.06,present
4/3/2024 13:37:27,6.38477E+17,69,"(39.06, 3.95, 0.00)",4.276366667,3,timeSwitch,FALSE,39.06,past
4/3/2024 13:37:28,6.38477E+17,70,"(39.06, 3.95, 0.00)",4.2855,3,timeSwitch,FALSE,39.06,present
4/3/2024 13:37:30,6.38477E+17,71,"(39.06, 3.95, 0.00)",4.314683333,3,timeSwitch,FALSE,39.06,past
4/3/2024 13:37:32,6.38477E+17,72,"(39.06, 3.95, 0.00)",4.354116667,3,timeSwitch,FALSE,39.06,present
4/3/2024 13:37:39,6.38477E+17,73,"(39.06, 3.95, 0.00)",4.468283333,3,timeSwitch,FALSE,39.06,past
4/3/2024 13:37:41,6.38477E+17,74,"(39.06, 3.95, 0.00)",4.492733333,3,timeSwitch,FALSE,39.06,present
4/3/2024 13:37:48,6.38477E+17,75,"(39.06, 3.95, 0.00)",4.613833333,3,timeSwitch,FALSE,39.06,past
4/3/2024 13:37:52,6.38477E+17,75,"(39.06, 3.95, 0.00)",4.689116667,3,playerDied,FALSE,39.06,past
4/3/2024 13:37:52,6.38477E+17,75,"(39.06, 3.95, 0.00)",4.690783333,3,playerDied,FALSE,39.06,past
4/3/2024 13:37:56,6.38477E+17,75,"(10.81, 4.60, 0.00)",4.74995,3,passedCheckpoint,FALSE,10.81,past
4/3/2024 13:37:59,6.38477E+17,76,"(10.81, 4.60, 0.00)",4.797716667,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:37:59,6.38477E+17,77,"(10.81, 4.60, 0.00)",4.806333333,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:38:00,6.38477E+17,78,"(10.81, 4.60, 0.00)",4.81245,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:38:00,6.38477E+17,79,"(10.81, 4.60, 0.00)",4.821883333,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:38:01,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.836883333,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.893833333,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.892716667,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.894666667,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.894116667,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.895783333,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.89245,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.893,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.89135,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.89355,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.891883333,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:04,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.892166667,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.8955,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.891616667,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.896616667,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.893283333,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.89745,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.89495,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.896333333,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.894383333,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.896883333,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.895216667,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.89605,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.897716667,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:05,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.897166667,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:08,6.38477E+17,80,"(10.81, 4.60, 0.00)",4.947166667,3,passedCheckpoint,FALSE,10.81,present
4/3/2024 13:38:09,6.38477E+17,81,"(10.81, 4.60, 0.00)",4.9744,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:38:11,6.38477E+17,82,"(10.81, 4.60, 0.00)",4.996883333,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:38:12,6.38477E+17,83,"(10.81, 4.60, 0.00)",5.022733333,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:38:13,6.38477E+17,84,"(10.81, 4.60, 0.00)",5.031616667,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:38:14,6.38477E+17,84,"(10.81, 4.60, 0.00)",5.047166667,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:14,6.38477E+17,84,"(10.81, 4.60, 0.00)",5.048,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:14,6.38477E+17,84,"(10.81, 4.60, 0.00)",5.046883333,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:14,6.38477E+17,84,"(10.81, 4.60, 0.00)",5.04855,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:14,6.38477E+17,84,"(10.81, 4.60, 0.00)",5.04745,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:14,6.38477E+17,84,"(10.81, 4.60, 0.00)",5.047716667,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:14,6.38477E+17,84,"(10.81, 4.60, 0.00)",5.048283333,3,playerDied,FALSE,10.81,present
4/3/2024 13:38:17,6.38477E+17,84,"(10.81, 4.60, 0.00)",5.098833333,3,passedCheckpoint,FALSE,10.81,present
4/3/2024 13:38:18,6.38477E+17,85,"(10.81, 4.60, 0.00)",5.115783333,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:38:19,6.38477E+17,86,"(10.81, 4.60, 0.00)",5.13745,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:38:20,6.38477E+17,87,"(10.81, 4.60, 0.00)",5.153833333,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:38:21,6.38477E+17,88,"(10.81, 4.60, 0.00)",5.161883333,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:38:22,6.38477E+17,89,"(10.81, 4.60, 0.00)",5.184383333,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:38:24,6.38477E+17,91,"(10.81, 4.60, 0.00)",5.218,3,timeSwitch,FALSE,10.81,present
4/3/2024 13:38:24,6.38477E+17,90,"(10.81, 4.60, 0.00)",5.206616667,3,timeSwitch,FALSE,10.81,past
4/3/2024 13:38:29,6.38477E+17,91,"(39.06, 3.95, 0.00)",5.310233333,3,passedCheckpoint,FALSE,39.06,past
4/3/2024 13:38:35,6.38477E+17,92,"(39.06, 3.95, 0.00)",5.397733333,3,timeSwitch,FALSE,39.06,present
4/3/2024 13:38:44,6.38477E+17,92,"(73.83, 4.75, 0.00)",5.55135,3,passedCheckpoint,FALSE,73.83,present
4/3/2024 13:38:45,6.38477E+17,93,"(73.83, 4.75, 0.00)",5.564116667,3,timeSwitch,FALSE,73.83,past
4/3/2024 13:38:48,6.38477E+17,93,"(73.83, 4.75, 0.00)",5.611883333,3,levelCompleted,FALSE,73.83,past
4/3/2024 13:38:52,6.38477E+17,94,"(0, 0, 0)",5.6794,4,timeSwitch,FALSE,0,present
4/3/2024 13:38:53,6.38477E+17,94,"(0, 0, 0)",5.69245,4,playerDied,FALSE,0,present
4/3/2024 13:38:53,6.38477E+17,95,"(0, 0, 0)",5.693016667,4,timeSwitch,FALSE,0,past
4/3/2024 13:38:57,6.38477E+17,96,"(0, 0, 0)",5.77025,4,timeSwitch,FALSE,0,present
4/3/2024 13:38:58,6.38477E+17,97,"(0, 0, 0)",5.7919,4,timeSwitch,FALSE,0,past
4/3/2024 13:39:00,6.38477E+17,98,"(0, 0, 0)",5.808566667,4,timeSwitch,FALSE,0,present
4/3/2024 13:39:00,6.38477E+17,98,"(0, 0, 0)",5.818566667,4,playerDied,FALSE,0,present
4/3/2024 13:39:04,6.38477E+17,99,"(0, 0, 0)",5.889983333,4,timeSwitch,FALSE,0,past
4/3/2024 13:39:06,6.38477E+17,100,"(0, 0, 0)",5.9094,4,timeSwitch,FALSE,0,present
4/3/2024 13:39:07,6.38477E+17,100,"(35.34, -0.33, 0.00)",5.940516667,4,passedCheckpoint,FALSE,35.34,present
4/3/2024 13:39:09,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.96135,4,timeSwitch,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.993833333,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.99495,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.993,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.993283333,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.995233333,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.994116667,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.9955,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.9944,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.993566667,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.996066667,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.996333333,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",6.002166667,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",6.002733333,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",6.003,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.996616667,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",6.00245,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.995783333,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",5.994666667,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:11,6.38477E+17,101,"(35.34, -0.33, 0.00)",6.0019,4,playerDied,FALSE,35.34,past
4/3/2024 13:39:25,6.38477E+17,101,"(0, 0, 0)",6.23635,4,playerDied,FALSE,0,past
4/3/2024 13:39:33,6.38477E+17,101,"(0, 0, 0)",6.3708,5,playerDied,FALSE,0,past
4/3/2024 13:39:52,6.38477E+17,102,"(0, 0, 0)",6.67915,5,timeSwitch,FALSE,0,present
4/3/2024 13:39:53,6.38477E+17,103,"(0, 0, 0)",6.69025,5,timeSwitch,FALSE,0,past
4/3/2024 13:39:58,6.38477E+17,104,"(0, 0, 0)",6.782766667,5,timeSwitch,FALSE,0,present
4/3/2024 13:39:58,6.38477E+17,104,"(0, 0, 0)",6.78525,5,playerDied,FALSE,0,present
4/3/2024 13:39:58,6.38477E+17,104,"(0, 0, 0)",6.7858,5,playerDied,FALSE,0,present
4/3/2024 13:39:58,6.38477E+17,104,"(0, 0, 0)",6.78775,5,playerDied,FALSE,0,present
4/3/2024 13:39:59,6.38477E+17,104,"(0, 0, 0)",6.790533333,5,playerDied,FALSE,0,present
4/3/2024 13:39:59,6.38477E+17,104,"(0, 0, 0)",6.794133333,5,playerDied,FALSE,0,present
4/3/2024 13:40:03,6.38477E+17,104,"(0, 0, 0)",6.873883333,5,playerDied,FALSE,0,present
4/3/2024 13:40:08,6.38477E+17,105,"(0, 0, 0)",6.959433333,4,timeSwitch,FALSE,0,past
4/3/2024 13:40:09,6.38477E+17,106,"(0, 0, 0)",6.9683,4,timeSwitch,FALSE,0,present
4/3/2024 13:40:09,6.38477E+17,106,"(0, 0, 0)",6.975533333,4,playerDied,FALSE,0,present
